id,primaryName,birth_date,death_year
1939,Marc-Andreas Bochert,07/01/1971,NULL
1940,Mark Bochsler,11/10/1978,NULL
1941,Rainer Bock,19/01/1954,NULL
1942,Kurt Bodden,13/07/1987,NULL
1943,Wolfgang Bodison,12/11/1966,NULL
1944,Ann Boehlke,01/11/1978,NULL
1945,Paleis van Boem,23/09/1972,NULL
1946,Menno Boerema,08/04/1958,01/05/2019 0:00
1947,Bobby Boermans,02/06/1987,NULL
1948,Pierre Boffety,19/02/1956,NULL
1949,Andrea Bogart,04/11/1980,NULL
1950,Timothy Scott Bogart,08/09/1972,NULL
1951,Holt Boggs,19/11/1971,NULL
1952,Dimitris Bogiantzis,09/06/1960,NULL
1953,James Bogle,14/11/1959,NULL
1954,Jayme Bohn,08/08/1970,NULL
1955,Cécile Boisrond-Becker,12/01/1990,NULL
1956,Stephen Boisvert,28/10/1978,NULL
1957,Oliver Bokelberg,01/11/1964,NULL
1958,Pierre Bokma,20/10/1955,NULL
1959,Suzanne Bolch,11/07/1982,NULL
1960,Massimo Boldi,10/05/1945,NULL
1961,Nicolas Bolduc,22/01/1973,NULL
1962,John Michael Bolger,17/12/1956,NULL
1963,Sarah Bolger,22/05/1991,NULL
1964,Edna Bolkan,14/08/1979,NULL
1965,Uwe Boll,20/01/1965,NULL
1966,Alun Bollinger,20/02/1948,NULL
1967,Ryan Bollman,22/06/1972,NULL
1968,Csaba Bollók,24/07/1962,NULL
1969,Luiz Bolognesi,11/01/1966,NULL
1970,Jay Bolton,28/10/1980,NULL
1971,Matt Bomer,22/07/1977,NULL
1972,Gim Bon,07/02/1982,NULL
1973,Joe Bonamassa,16/09/1977,NULL
1974,Mariusz Bonaszewski,18/08/1964,NULL
1975,Andrei Boncea,19/02/1972,NULL
1976,Klaus Bondam,09/07/1963,NULL
1977,De'aundre Bonds,12/07/1976,NULL
1978,Hank Bones,16/05/1984,NULL
1979,Deni Bonet,18/06/1979,NULL
1980,Jason Bonham,08/06/1966,NULL
1981,Alessio Boni,10/05/1966,NULL
1982,Eric Bonicatto,16/05/1983,NULL
1983,Fabio Bonifacci,27/03/1962,NULL
1984,Marc Bonilla,04/11/1955,NULL
1985,Claude Bonin,13/06/1979,NULL
1986,Marco Bonini,01/05/1972,NULL
1987,Achille Bonito Oliva,03/12/1939,NULL
1988,Valérie Bonneton,01/02/1970,NULL
1989,Dave Bonneywell,02/05/1986,NULL
1990,Céline Bonnier,03/08/1965,NULL
1991,Chris Bonno,05/01/1961,NULL
1992,Michel Bonset,01/12/1985,NULL
1993,Arturo Bonín,07/10/1943,06/08/2022 0:00
1994,Brad Booker,13/12/1971,NULL
1995,Mark Boone Junior,26/08/1955,NULL
1996,Brenda Isaacs Booth,12/03/1972,NULL
1997,Emily Booth,10/06/1976,NULL
1998,Kristin Booth,11/12/1974,NULL
1999,Matthew Booth,04/10/1981,NULL
2000,Gert-Jan Booy,05/08/1981,NULL
2001,Carl Borack,05/08/1985,NULL
2002,Mark Borchardt,24/05/1966,NULL
2003,Bill Borden,25/01/1974,NULL
2004,Christopher Borrelli,14/11/1982,NULL
2005,António Borges Correia,25/08/1980,NULL
2006,Miguel Borges,12/09/1966,NULL
2007,Paul Borghese,02/05/1976,NULL
2008,Tommaso Borgstrom,20/12/1975,NULL
2009,Pascal Borno,09/04/1982,NULL
2010,Kate Bornstein,22/01/1948,NULL
2011,Lolly Boroff,13/02/1984,NULL
2012,Zoltán Boros,09/12/1969,NULL
2013,Peter Borosh,05/04/1983,NULL
2014,Katherine Borowitz,17/07/1954,NULL
2015,Anthony Borrows,14/11/1980,NULL
2016,Cristiano Bortone,09/08/1968,NULL
2017,Johnny Yong Bosch,27/03/1976,NULL
2018,Tom Bosley,27/09/1927,14/07/2010 0:00
2019,Mike Boss,03/02/1979,NULL
2020,Pablo Bossi,01/03/1979,NULL
2021,Alexandre Bussière,28/02/1978,NULL
2022,Réal Bossé,01/04/1962,NULL
2023,Yannis Bostantzoglou,27/09/1951,NULL
2024,Kate Bosworth,02/01/1983,NULL
2025,Rasmus Botoft,21/07/1972,NULL
2026,Michael Bott,08/05/1954,NULL
2027,Donatella Botti,20/02/1966,NULL
2028,Michelle Botticelli,17/09/1982,NULL
2029,David Dean Bottrell,28/09/1977,NULL
2030,Mark Botvinick,20/10/1987,NULL
2031,Libor Boucek,12/05/1980,NULL
2032,Raymond Bouchard,25/08/1945,NULL
2033,Mathieu Bouchard-Malo,16/08/1982,NULL
2034,Rachid Bouchareb,06/01/1959,NULL
2035,Barbara Bouchet,08/01/1943,NULL
2036,Patrick Bouchitey,19/04/1946,NULL
2037,Michael Boughen,17/12/1986,NULL
2038,Laurent Bouhnik,15/08/1961,NULL
2039,Yoanna Boukovska,14/11/1977,NULL
2040,David Boul,16/09/1978,NULL
2041,Ahmed Boulane,09/02/1956,NULL
2042,Bouli Lanners,22/03/1965,NULL
2043,Stéphane Bouquet,24/03/1985,NULL
2044,Ludovic Bource,14/11/1979,NULL
2045,Didier Bourdon,07/11/1959,NULL
2046,Gaizka Bourgeaud,16/05/1985,NULL
2047,Hélène Bourgeois Leclerc,02/09/1974,NULL
2048,JR Bourne,14/10/1970,NULL
2049,Lindsay Bourne,06/07/1948,NULL
2050,Caprice Bourret,22/08/1971,NULL
2051,Bertrand Boutillier,19/11/1963,NULL
2052,David Boutin,12/05/1977,NULL
2053,François Bouvier,25/05/1969,NULL
2054,Koen De Bouw,26/11/1964,NULL
2055,Alain Bouzigues,07/03/1968,NULL
2056,Ian Bowater,20/12/1982,NULL
2057,Andrew Bowen,04/09/1988,NULL
2058,Julie Bowen,11/08/1970,NULL
2059,Colin Bower,12/03/1978,NULL
2060,Richard Bowers,23/06/1987,NULL
2061,Bob Bowersox,10/11/1947,NULL
2062,Grant Bowler,28/05/1968,NULL
2063,David Bowles,08/04/1986,NULL
2064,Chris Bowman,18/11/1981,NULL
2065,Andrew Bowser,01/06/1982,NULL
2066,William Boyer,28/03/1982,NULL
2067,Branton Box,11/05/1972,NULL
2068,John Boxer,05/08/1977,NULL
2069,Sam Boxleitner,08/03/1980,NULL
2070,Mikhail Boyarskiy,25/05/1949,NULL
2071,Billy Boyd,02/09/1968,NULL
2072,Jenna Boyd,13/09/1993,NULL
2073,Sarah Boyd,02/04/1989,NULL
2074,Alexandra Boylan,10/04/1979,NULL
2075,John Boylan,24/11/1970,NULL
2076,Matthew Boylan,12/03/1983,NULL
2077,Lia Boysen,28/05/1966,NULL
2078,Denis Braccini,05/08/1982,NULL
2079,Denia Brache,11/06/1980,NULL
2080,Jesse Bradford,07/04/1979,NULL
2081,Dale G. Bradley,02/02/1972,NULL
2082,Grant Bradley,08/09/1979,NULL
2083,Kathleen Bradley,04/06/1951,NULL
2084,Ian Brady,23/01/1981,NULL
2085,Mark Brady,10/12/1967,NULL
2086,Orla Brady,10/09/1974,NULL
2087,Wayne Brady,06/09/1972,NULL
2088,Zach Braff,03/06/1975,NULL
2089,Brahmanandam,25/11/1956,NULL
2090,Freddy Braidy,02/12/1975,NULL
2091,Kate Brailsford,07/02/1977,NULL
2092,David Brainard,17/01/1955,16/09/2017 0:00
2093,Michael Brainard,03/10/1965,NULL
2094,Eric Bram,21/04/1978,NULL
2095,Jonathan Braman,11/08/1980,NULL
2096,Martin Brambach,06/05/1967,NULL
2097,Robert Bramkamp,17/05/1961,NULL
2098,John Brancato,14/10/1958,NULL
2099,Vanessa Branch,13/09/1973,NULL
2100,Paulo Branco,13/08/1950,NULL
2101,Christianna Brand,17/04/1907,11/12/1988 0:00
2102,Larry Brand,10/02/1949,24/04/2019 0:00
2103,Anita Brandt Burgoyne,19/05/1977,NULL
2104,Betsy Brantley,22/01/1955,NULL
2105,Brigitte Brassart,27/12/1986,NULL
2106,Claude Brasseur,14/01/1936,03/02/2020 0:00
2107,Steven Bratter,23/08/1982,NULL
2108,Guntram Brattia,08/06/1966,15/05/2014 0:00
2109,Sylvain Brault,20/12/1958,NULL
2110,Mark Braun,01/11/1972,NULL
2111,Steve Braun,04/08/1976,NULL
2112,Noelia Bravo Herrera,25/12/1979,NULL
2113,Kevin Bray,03/02/1977,NULL
2114,Laura Breckenridge,14/11/1983,NULL
2115,Terri Breed,24/05/1969,NULL
2116,Anthony Bregman,14/04/1974,NULL
2117,Valerie Breiman,13/06/1963,NULL
2118,Igor Brejdygant,10/12/1971,NULL
2119,Rudolf Waldemar Brem,05/05/1948,24/01/2016 0:00
2120,Silvia Brembilla,17/09/1977,NULL
2121,Jens Brenaa,05/12/1940,NULL
2122,Greg Brenman,17/03/1980,NULL
2123,Stephanie Brenner,27/11/1969,NULL
2124,Nadeshda Brennicke,19/03/1973,NULL
2125,Gianfranco Brero,22/07/1975,NULL
2126,Spencer Breslin,27/08/1992,NULL
2127,Gordon Bressack,24/09/1951,22/06/2019 0:00
2128,Danielle Brett,23/03/1986,NULL
2129,Eric Brevig,27/10/1957,NULL
2130,Gil Brewer,26/02/1922,03/04/1983 0:00
2131,Jordana Brewster,24/09/1980,NULL
2132,Oto Brezina,19/06/1940,NULL
2133,Justin Brickle,27/08/1976,NULL
2134,Leslie Bricusse,20/10/1931,13/07/2021 0:00
2135,Jon Briddell,20/08/1966,NULL
2136,Margot Bridger,06/08/1975,NULL
2137,Don Bridges,04/09/1950,NULL
2138,Krista Bridges,22/09/1968,NULL
2139,Suzanne Bridgham,18/11/1981,NULL
2140,Mark S. Brien,20/01/1974,NULL
2141,Dady Brieva,23/04/1957,NULL
2142,Ed Brigadier,14/04/1949,24/10/2012 0:00
2143,Raymond Briggs,26/11/1934,26/09/2022 0:00
2144,Israel Bright,02/05/1963,NULL
2145,Robert Brill,10/11/1984,NULL
2146,Steven Brill,16/05/1962,NULL
2147,Gert Brinkers,02/09/1944,22/07/2023 0:00
2148,Tamara Brinkman,04/02/1978,NULL
2149,Robert Brinkmann,04/07/1961,NULL
2150,Thomas Brinx,07/02/1963,NULL
2151,Jon Brion,07/02/1963,NULL
2152,Holly Brisley,25/07/1978,NULL
2153,Vladimir Brichta,15/07/1976,NULL
2154,Tony Britten,07/01/1982,NULL
2155,Alex Britti,14/02/1968,NULL
2156,Connie Britton,27/03/1967,NULL
2157,Maksim Britvenkov,01/04/1970,NULL
2158,Fausto Brizzi,10/02/1968,NULL
2159,Stéphane Brizé,17/12/1966,NULL
2160,Jeff Broadstreet,06/12/1954,NULL
2161,Laurent Brochand,21/05/1979,NULL
2162,Alejandro Brodersohn,08/10/1977,NULL
2163,Adam Brody,17/03/1979,NULL
2164,Shane Brolly,10/08/1970,NULL
2165,Damian Bromley,08/12/1986,NULL
2166,Lisa Bromwell,16/09/1980,NULL
2167,Jacques-Henri Bronckart,17/04/1987,NULL
2168,Adam Bronstein,24/10/1984,NULL
2169,Francesco Bronzi,21/12/1934,NULL
2170,Lindsay Broockman,11/12/1984,NULL
2171,Ian Brooker,09/03/1959,NULL
2172,Adam Brooks,01/08/1956,NULL
2173,Andre Brooks,24/11/1974,NULL
2174,Golden Brooks,26/02/1970,NULL
2175,Jai Brooks,05/01/1995,NULL
2176,Paul Brooks,07/02/1959,NULL
2177,Stuart Brotman,09/07/1974,NULL
2178,Ian Broudie,09/03/1958,NULL
2179,Peter Broughan,15/12/1986,NULL
2180,Alex Broun,17/10/1965,NULL
2181,Jordan Brower,25/06/1981,NULL
2182,Neil Brown Jr.,24/03/1985,NULL
2183,Candy Ann Brown,28/09/1958,NULL
2184,Carlinhos Brown,07/09/1962,NULL
2185,Chris Brown,23/12/1989,NULL
2186,Colette Brown,04/05/1969,NULL
2187,Dexter Brown,05/06/1981,NULL
2188,Effie Brown,06/09/1988,NULL
2189,Elizabeth Saunders,08/08/1966,NULL
2190,Jeffrey T. Brown,22/10/1983,NULL
2191,John Brown,01/07/1944,27/07/2006 0:00
2192,Kasi Brown,04/03/1975,NULL
2193,Kenneth H. Brown,28/08/1936,16/12/2022 0:00
2194,Larry Brown,01/09/1977,NULL
2195,Mark Brown,14/05/1979,NULL
2196,Matthew Brown,10/06/1983,NULL
2197,Peter Vack,07/11/1968,NULL
2198,Philip Martin Brown,21/04/1956,NULL
2199,Riwia Brown,21/07/1981,NULL
2200,Spencer Brown,10/01/1977,NULL
2201,Steven Brown,13/03/1952,NULL
2202,Thomas Wilson Brown,24/08/1972,NULL
2203,Chris Browning,10/12/1964,NULL
2204,Lee Brownstein,28/05/1978,NULL
2205,Inessa Brozhovskaya,08/04/1939,NULL
2206,Katerina Brozová,23/08/1968,NULL
2207,Christina Brucato,06/01/1988,NULL
2208,James Bruce,25/11/1972,NULL
2209,Kristy Bruce,16/12/1984,NULL
2210,Milt Bruchanski,15/07/1971,NULL
2211,Edith Bruck,05/03/1931,NULL
2212,Agnes Bruckner,21/07/1985,NULL
2213,Joseane Brunelle,07/06/1979,NULL
2214,Marc-André Brunet,22/12/1987,NULL
2215,Valeria Bruni Tedeschi,02/12/1964,NULL
2216,Francesco Bruni,17/10/1961,NULL
2217,Massimiliano Bruno,17/07/1970,NULL
2218,Erik de Bruyn,25/07/1962,NULL
2219,Ellen Bry,18/02/1951,NULL
2220,Zachery Ty Bryan,11/12/1981,NULL
2221,Virginia Bryant,10/01/1981,NULL
2222,Martin Brygmann,04/09/1963,NULL
2223,Greg Bryk,05/12/1972,NULL
2224,Gary Bryman,21/08/1985,NULL
2225,Andrew Bryniarski,20/04/1969,NULL
2226,Johan Brännström,22/12/1964,NULL
2227,Leticia Brédice,02/03/1972,NULL
2228,Jean Bréhat,14/09/1977,NULL
2229,Anabela Brígida,11/11/1971,NULL
2230,Augusto Brítez,19/11/1981,NULL
2231,Oliver Bröcker,23/04/1977,NULL
2232,Jürgen Brüning,12/01/1958,NULL
2233,Chico Buarque,17/01/1944,NULL
2234,Pasquale Buba,19/02/1946,24/09/2018 0:00
2235,Miguel Bucarelly,17/04/1973,NULL
2236,Achim Buch,04/12/1963,NULL
2237,Franziska Buch,10/03/1960,NULL
2238,Christopher Buchholz,26/02/1962,NULL
2239,Franz Buchrieser,07/01/1937,NULL
2240,Julie Buckland,08/06/1977,NULL
2241,Jane Buckle,26/07/1984,NULL
2242,Anthony Buckley,23/10/1937,NULL
2243,Betty A. Buckley,07/12/1982,NULL
2244,Robert Buckley,14/12/1976,NULL
2245,Robin Budd,03/05/1981,NULL
2246,Tom Budge,28/12/1982,NULL
2247,Laure Budin,18/08/1978,NULL
2248,Nonie Buencamino,03/12/1990,NULL
2249,Nonong Buencamino,09/08/1956,NULL
2250,Conrad Buff IV,12/02/1948,NULL
2251,Valerie Buhagiar,02/08/1963,NULL
2252,John Buijsman,24/10/1953,NULL
2253,Oliver Bukowski,01/08/1976,NULL
2254,Bora Bulajic,21/01/1986,NULL
2255,Aleksey Buldakov,25/07/1951,22/06/2019 0:00
2256,Richard Bull,07/05/1924,14/06/2014 0:00
2257,Tommy Bull,05/09/1981,18/01/2022 0:00
2258,Brian Bulman,18/05/1974,NULL
2259,Sacha Bulthuis,10/11/1948,06/09/2009 0:00
2260,Tyler Bunch,25/08/1970,NULL
2261,Laura Bell Bundy,01/12/1981,NULL
2262,Robert Z'Dar,27/12/1950,25/02/2015 0:00
2263,Danny Buonsanto,24/04/1985,NULL
2264,Paolo Buonvino,27/11/1968,NULL
2265,Aleksandr Buravskiy,05/05/1973,NULL
2266,Bruno Burbi,26/09/1980,NULL
2267,Adrian Burch,09/12/1979,NULL
2268,Phil Burchell,02/02/1975,NULL
2269,Rhonda Burchmore,21/05/1960,NULL
2270,Alex Burchu,07/08/1983,NULL
2271,Mark Burdis,03/08/1968,NULL
2272,Ray Burdis,10/06/1958,NULL
2273,Mark Burg,07/10/1959,NULL
2274,Michael J. Burg,22/10/1968,NULL
2275,Richard Burgi,16/04/1958,NULL
2276,Zlatko Buric,11/06/1953,NULL
2277,Billy Burke,13/07/1966,NULL
2278,David Burke,07/01/1967,NULL
2279,Kenneth Burke,26/05/1976,NULL
2280,Michael Burke,06/04/1975,NULL
2281,Stephen Burke,03/08/1983,NULL
2282,Tom Burke,11/08/1981,NULL
2283,William Burke,20/12/1982,NULL
2284,Gedeon Burkhard,17/05/1969,NULL
2285,Jonathan Burkhart,27/02/1986,NULL
2286,Geoff Burkman,01/04/1983,NULL
2287,Vladimir Burlachenko,20/04/1978,NULL
2288,Paula Burlamaqui,02/08/1967,NULL
2289,Ivan Burlyaev,04/01/1976,NULL
2290,Frances Hodgson Burnett,08/09/1900,22/03/1968 0:00
2291,T Bone Burnett,09/02/1948,NULL
2292,Duncan Burns,03/10/1977,NULL
2293,Edward Burns,15/08/1968,NULL
2294,Gary Burns,08/01/1960,NULL
2295,Steve Burns,10/03/1973,NULL
2296,Tim Burns,01/05/1981,NULL
2297,Hedy Burress,21/02/1973,NULL
2298,Chad Burris,18/03/1972,NULL
2299,Victoria Burrows,05/06/1986,NULL
2300,Christian H. Burton,21/03/1978,NULL
2301,Mark Burton,01/08/1980,NULL
2302,Mark Burton,13/11/1979,NULL
2303,Carey Burtt,17/09/1974,NULL
2304,Juan Pablo Buscarini,28/02/1982,NULL
2305,Fabian Busch,23/03/1975,NULL
2306,Inga Busch,06/02/1968,NULL
2307,Butz Ulrich Buse,18/03/1963,NULL
2308,Beatrice Bush,17/12/1974,NULL
2309,Dan Bush,21/12/1974,NULL
2310,Ron Bashford,08/04/1986,NULL
2311,Jason Bushman,10/02/1980,NULL
2312,Pascale Bussières,05/08/1968,NULL
2313,Fabio Bussotti,28/03/1963,NULL
2314,Bussunda,18/11/1962,25/10/2006 0:00
2315,Juan Carlos Bustamante,16/09/1973,NULL
2316,Florin Busuioc,27/08/1962,NULL
2317,William Butler,24/12/1968,NULL
2318,Dan Butler,18/08/1954,NULL
2319,Gerard Butler,11/02/1969,NULL
2320,Jez Butterworth,04/08/1969,NULL
2321,Steve Butterworth,11/04/1968,NULL
2322,Tom Butterworth,07/10/1966,NULL
2323,Matthew Button,10/04/1970,NULL
2324,Margherita Buy,22/05/1962,NULL
2325,Lando Buzzanca,04/03/1935,05/08/2022 0:00
2326,Ruth Buzzi,16/04/1936,NULL
2327,Milan Býcek,20/10/1963,NULL
2328,Viktor Bychkov,01/10/1954,NULL
2329,Steve Byers,07/12/1982,NULL
2330,Aleksandr Bykovsky,08/09/1985,NULL
2331,Brendan J. Byrne,19/07/1985,NULL
2332,Connor Byrne,06/03/1961,NULL
2333,P.J. Byrne,26/09/1977,NULL
2334,Rose Byrne,20/08/1979,NULL
2335,Jim Byrnes,06/03/1948,NULL
2336,Don Byron,11/05/1958,NULL
2337,Joana Bárcia,19/02/1972,NULL
2338,Luise Bähr,15/11/1979,NULL
2339,Nathalie Bécue,07/01/1979,NULL
2340,Bettina Böhler,28/05/1960,NULL
2341,Enikö Börcsök,08/10/1968,16/10/2021 0:00
2342,Jule Böwe,13/03/1969,NULL
2343,Louis C.K.,24/02/1967,NULL
2344,Joe Caballero,20/02/1979,NULL
2345,Franck Cabot-David,16/04/1952,NULL
2346,Mark Cabus,01/07/1977,NULL
2347,Tony Cacciotti,12/02/1939,NULL
2348,Giovanni Cacioppo,15/10/1965,NULL
2349,Diego Cadavid,07/10/1978,NULL
2350,Carol Cadby,20/10/1981,NULL
2351,Michael Cade,22/11/1972,NULL
2352,Eric Cadesky,26/12/1979,NULL
2353,Anne-Marie Cadieux,09/12/1963,NULL
2354,Kevin Cadwallader,23/11/1986,NULL
2355,David Caesar,19/06/1963,NULL
2356,Michelle Cagnard,25/09/1989,NULL
2357,Natacha Cagnard,19/06/1982,NULL
2358,Micaela Cajahuaringa,15/12/1980,NULL
2359,Erin Cahill,02/10/1977,NULL
2360,Alex Cain,03/09/1992,NULL
2361,Patric Caird,11/08/1980,NULL
2362,Levent Çakir,26/07/1950,NULL
2363,Paolo Calabresi,18/11/1964,NULL
2364,Thomas Calabro,07/02/1959,NULL
2365,Eduardo Calcagno,23/01/1941,NULL
2366,Carlo Caldana,12/04/1985,NULL
2367,Paul D. Calder,08/03/1989,NULL
2368,Ludovico Caldarera,17/05/1977,NULL
2369,Samuel Calderon,25/11/1950,NULL
2370,Feza Çaldiran,19/07/1970,NULL
2371,George Calil,24/03/1973,NULL
2372,Cathleen Gallagher,04/09/1973,NULL
2373,Douglas Callan,20/07/1976,NULL
2374,Manuel Callau,27/09/1946,NULL
2375,Thomas L. Callaway,07/01/1969,NULL
2376,Jeanie Calleja,19/10/1980,NULL
2377,Sean Callery,20/10/1964,NULL
2378,Ted Caloroso,19/09/1969,NULL
2379,Francesca Calvelli,07/05/1962,NULL
2380,Fred Calvert,25/04/1936,NULL
2381,Maurizio Calvesi,22/05/1954,NULL
2382,Van Cam,26/10/1979,NULL
2383,Alejandro Camacho,09/02/1954,NULL
2384,Art Camacho,12/03/1977,NULL
2385,Mark Camacho,24/01/1964,NULL
2386,Christian Camargo,06/04/1971,NULL
2387,Jairo Camargo,16/11/1954,NULL
2388,Mário César Camargo,23/06/1982,NULL
2389,Fabienne Féret,07/08/1989,NULL
2390,Craig Cameron,16/10/1987,NULL
2391,Douglas John Cameron,03/09/1981,NULL
2392,John Cameron,18/08/1944,NULL
2393,Lorne Cameron,15/05/1985,NULL
2394,Fabio Camilli,07/09/1962,NULL
2395,Gero Camilo,07/03/1970,NULL
2396,Sylvia Caminer,03/04/1973,NULL
2397,Bill Camp,04/03/1964,NULL
2398,Colleen Camp,22/11/1953,NULL
2399,Jana Camp,05/05/1977,NULL
2400,Joel Thomas 'JT' Camp,26/04/1976,NULL
2401,Aidan Campbell,01/02/1979,NULL
2402,Alex J. Campbell,16/10/1979,NULL
2403,Christa Campbell,13/05/1972,NULL
2404,Doug Campbell,07/12/1978,NULL
2405,Larry Joe Campbell,21/05/1970,NULL
2406,LeAnna Campbell,28/09/1975,NULL
2407,Norma Campbell,02/08/1978,NULL
2408,Stephen Campbell,12/02/1956,18/10/2021 0:00
2409,Camilo Campi,07/05/1976,NULL
2410,Gabriel Campisi,19/12/1989,NULL
2411,John Campo,18/10/1974,NULL
2412,Arsenio Campos,21/06/1946,NULL
2413,Vinícius Campos,15/06/1984,NULL
2414,Erkan Can,19/12/1958,NULL
2415,Antonio Canales,10/06/1961,NULL
2416,Kat Candler,15/02/1989,NULL
2417,Natalie Canerday,05/04/1962,NULL
2418,Antoni P. Canet,20/03/1953,20/02/2018 0:00
2419,Gene Canfield,11/07/1981,NULL
2420,Frank Canino,26/12/1980,NULL
2421,Loredana Cannata,17/10/1975,NULL
2422,Sarah Zoe Canner,05/07/1972,NULL
2423,Jordan Canning,01/12/1982,NULL
2424,Harold Cannon,19/09/1981,28/05/2023 0:00
2425,Kay Cannon,02/11/1974,NULL
2426,Nick Cannon,03/03/1980,NULL
2427,Reuben Cannon,06/08/1946,NULL
2428,Fernando Cano,16/03/1986,NULL
2429,Paco Cano,04/07/1987,NULL
2430,Sibylle Canonica,22/02/1957,NULL
2431,Marie Cantin,18/01/1975,NULL
2432,Marilyne Canto,18/07/1961,NULL
2433,Charly Cantor,04/10/1976,NULL
2434,Alejandro Cantú,09/03/1967,NULL
2435,Michael Canzoniero,21/05/1978,NULL
2436,Peter Capaldi,14/08/1958,NULL
2437,Yves Cape,28/10/1960,NULL
2438,Valentina Capecci,23/10/1976,NULL
2439,Robert Capelli Jr.,28/06/1975,NULL
2440,Alessandro Capitani,21/01/1980,NULL
2441,Lizzy Caplan,21/05/1982,NULL
2442,Gary Capo,24/09/1974,NULL
2443,Alessandro Capone,13/10/1955,NULL
2444,Vince Cupone,09/07/1972,NULL
2445,Francesco Capotorto,21/04/1981,NULL
2446,Marco Cappetta,18/06/1963,NULL
2447,Antonio Capuano,10/11/1940,NULL
2448,Douglas Caputo,07/09/1981,NULL
2449,José Carabias,10/10/1947,NULL
2450,Éric Caravaca,21/05/1966,NULL
2451,Michael Carazza,13/07/1982,NULL
2452,Boris Cavazza,20/04/1939,NULL
2453,Liz Cardenas,11/08/1979,NULL
2454,Chris Cardillo,23/02/1980,NULL
2455,Julieta Cardinali,27/11/1977,NULL
2456,Sam Cardon,27/09/1986,NULL
2457,René Cardona III,09/10/1962,28/05/2021 0:00
2458,Manolo Cardona,22/04/1977,NULL
2459,Isabel Cardoso,14/07/1978,NULL
2460,Carlos Cardán,03/01/1932,21/12/2016 0:00
2461,Steve Carell,21/09/1962,NULL
2462,Clare Carey,03/07/1967,NULL
2463,Danny Carey,23/06/1961,NULL
2464,Jarod Carey,05/11/1981,NULL
2465,Gia Carides,22/09/1964,NULL
2466,Robert Carli,08/07/1986,NULL
2467,Éric Carlier,07/02/1990,NULL
2468,Michael Douglas Carlin,15/03/1974,NULL
2469,Rob Carliner,22/03/1979,NULL
2470,Ismael 'East' Carlo,27/02/1942,NULL
2471,Amy Carlson,04/04/1968,NULL
2472,Leslie Carlson,27/04/1933,08/12/2014 0:00
2473,Camilla Carlsson,27/09/1988,NULL
2474,Ewa Carlsson,04/02/1957,NULL
2475,Ralph Carlsson,16/06/1952,NULL
2476,James Carman,04/06/1987,NULL
2477,Ian Carmichael,11/11/1982,NULL
2478,Ted Nicolaou,11/11/1949,NULL
2479,Francesco Carnelutti,13/01/1936,01/08/2015 0:00
2480,Valentina Carnelutti,20/12/1973,NULL
2481,Charles Robert Carner,02/03/1957,NULL
2482,Kathryn Carner,07/03/1980,NULL
2483,Paolo Carnera,16/07/1957,NULL
2484,Eduardo Carneros,24/10/1982,NULL
2485,Julio Caro,18/03/1979,NULL
2486,Marco Carosi,23/10/1978,NULL
2487,Denis Carot,05/04/1978,NULL
2488,Stefan Carow,22/01/1978,NULL
2489,Michael Carp,14/06/1974,NULL
2490,Víctor Carpinteiro,11/04/1971,NULL
2491,Adrian Carr,26/02/1952,NULL
2492,Neal Marshall Stevens,05/01/1980,NULL
2493,Steve Carr,06/05/1976,NULL
2494,Tim Carr,08/10/1976,NULL
2495,Calista Carradine,27/04/1962,NULL
2496,Juan Carrasco,12/04/1982,NULL
2497,Cinzia Carrea,28/07/1979,NULL
2498,Bari Carrelli,02/12/1977,NULL
2499,David Carrera,24/01/1970,NULL
2500,Tônia Carrero,26/03/1922,04/11/2018 0:00
2501,Ricardo Carriço,12/12/1964,NULL
2502,Eric Carrière,18/08/1984,NULL
2503,Peter Carrodus,06/10/1973,NULL
2504,Lewis Carroll,08/09/1900,22/03/1968 0:00
2505,Luke Carroll,07/09/1980,NULL
2506,Jasmine Yuen Carrucan,09/04/1978,NULL
2507,Isabelle Carré,06/12/1971,NULL
2508,Hunter Carson,15/01/1975,NULL
2509,Margit Carstensen,02/06/1940,28/09/2023 0:00
2510,Dominic Carter,16/06/1982,NULL
2511,Greg Carter,15/08/1979,NULL
2512,Jim Carter,23/09/1948,NULL
2513,Joelle Carter,19/04/1972,NULL
2514,John Carter,18/07/1922,13/09/2018 0:00
2515,Lizz Carter,20/05/1976,NULL
2516,Natalie Carter,20/01/1955,NULL
2517,Rik Carter,23/11/1982,NULL
2518,Gabrielle Carteris,26/05/1961,NULL
2519,Carroll Cartwright,08/05/1978,NULL
2520,Laura Cartwright,09/06/1981,NULL
2521,Éric Caruso,09/01/1984,NULL
2522,Marcela Carvajal,28/01/1969,NULL
2523,James Cary,16/10/1984,NULL
2524,Carlos Casagrande,26/03/1968,NULL
2525,Maurizio Casagrande,19/12/1961,NULL
2526,Roger Casamajor,10/07/1976,NULL
2527,Fernando Casanova,05/03/1925,07/12/2012 0:00
2528,Costel Cascaval,28/05/1970,NULL
2529,Beppe Caschetto,12/03/1978,NULL
2530,George Casden,10/07/1975,NULL
2531,Augusto Casé,26/03/1978,NULL
2532,Dave Casella,21/04/1974,NULL
2533,Max Casella,21/09/1979,NULL
2534,Carles Cases,01/10/1958,NULL
2535,Emett Casey,10/11/1980,NULL
2536,Jesus Castanos,28/06/1973,NULL
2537,Philip Casnoff,03/12/1970,NULL
