id,primaryName,birth_date,death_year
11272,Lukman Sardi,11/07/1971,NULL
11273,Constanze Schumann,25/09/1982,NULL
11274,Diane Shorthouse,03/02/1977,NULL
11275,Stine Spang-Hansen,08/04/1972,NULL
11276,Merriwether Williams,16/09/1968,NULL
11277,Merrilynn Brent,12/02/1976,NULL
11278,Feyza Ayan,19/02/1981,NULL
11279,Benjamin Liu,07/09/1978,NULL
11280,Luca Rossi,16/08/1979,NULL
11281,Ron Gephart,16/08/1985,NULL
11282,Steven Man,14/07/1964,NULL
11283,Matt McDaniel,27/11/1985,NULL
11284,Linas Phillips,28/06/1984,NULL
11285,Damian Pitt,28/03/1981,20/04/2009 0:00
11286,Swapnil Bhongade,22/07/1982,NULL
11287,Dannielle Hall,10/10/1979,NULL
11288,Nicholl Hiren,13/11/1984,NULL
11289,Sahil Sambyal,16/08/1994,NULL
11290,Bill Otto,07/10/1978,NULL
11291,Brandon Trost,04/01/1981,NULL
11292,Steven Moskovic,15/04/1977,NULL
11293,Pedro Amorim,17/04/1977,NULL
11294,Leigh Christopher,22/10/1984,NULL
11295,Andre Fabrizio,16/02/1977,NULL
11296,Lei-Tao Song,05/11/1979,NULL
11297,Mu-Ke Shi,06/06/1979,NULL
11298,Zi-Yuan Ji,04/05/1977,NULL
11299,Hao-Ran Li,11/08/1991,NULL
11300,Zi-Yuan Li,27/11/1982,NULL
11301,Josh Campbell,16/05/1984,NULL
11302,Yuriy Abbakumov,04/04/1977,NULL
11303,Larisa Blazhko,15/08/1963,NULL
11304,Aaron Reid,25/10/1977,NULL
11305,Olivia Retzer,05/03/1975,NULL
11306,Livio Harris,02/12/1983,NULL
11307,Charlie Rich,13/12/1988,NULL
11308,Connor Murray,28/12/2002,NULL
11309,Alyssa Katalyna,20/06/1978,NULL
11310,Nando Bolognesi,04/10/1980,NULL
11311,French Baron Jean-Francois Cavelier,04/12/1987,NULL
11312,Robert Hamilton,12/05/1982,NULL
11313,Josef Lieck,22/05/1984,NULL
11314,Mark Calcott,22/03/1985,NULL
11315,Helio Mira,23/03/1978,NULL
11316,Olzhas Alzhanov,22/03/1980,NULL
11317,Charles Sereis,01/02/1978,NULL
11318,Jérémie Haïk,23/05/1975,NULL
11319,Taga Addams,08/07/1979,NULL
11320,Josh Hudes,07/07/1985,NULL
11321,Shie Rozow,09/09/1972,NULL
11322,Lorenzo Senatore,07/10/1974,NULL
11323,Eric J. Weinstein,06/03/1975,NULL
11324,Flormaleva,07/08/1970,NULL
11325,Sydney Carvill,15/08/1980,NULL
11326,Kirsty Strain,02/09/1980,NULL
11327,Rosie Tisch,13/07/1982,NULL
11328,Pamela Varela,20/04/1975,NULL
11329,Sagar Kumar,04/07/1983,NULL
11330,Joseph Moreland,15/06/1983,NULL
11331,Sharon Au,18/04/1975,NULL
11332,Carlos Canton Plowes,02/04/1994,NULL
11333,Saskia Archer,18/05/1991,NULL
11334,Jason Preston,14/01/1974,NULL
11335,Wenjian Ding,21/10/1981,NULL
11336,Thuy Linh,15/07/1987,NULL
11337,Phuong Bang,26/11/1982,NULL
11338,Thanh Nam,10/03/1982,NULL
11339,Nguyet Minh,17/10/1981,NULL
11340,Thuong Tin,13/03/1983,NULL
11341,Huynh Van Nhi,09/03/1971,NULL
11342,Le Hong Phuc,01/10/1976,NULL
11343,Nguyen Hai Bao,04/08/1973,NULL
11344,Julian Acosta,17/03/1975,NULL
11345,Nikolaj Arcel,12/06/1972,NULL
11346,Ulugbek Khamraev,07/08/1970,NULL
11347,Dai Nghia,20/12/1989,NULL
11348,Louise Bonde,07/05/1980,NULL
11349,Alex Mørch,27/01/1986,NULL
11350,Cisser Mæhl,28/03/1976,NULL
11351,Craig Roberts,02/10/1991,NULL
11352,Bill Ward,18/03/1982,NULL
11353,Peehu Biswas,26/11/1983,NULL
11354,Sumita Chatterjee,27/08/1977,NULL
11355,Yousaf Ali Khan,10/10/1980,NULL
11356,Fridtjof Ryder,22/12/1989,NULL
11357,Raini Ashare,14/08/1973,NULL
11358,Alain Benguigui,27/05/1978,NULL
11359,Dil Chike Ajufo,28/12/1976,NULL
11360,Ryan Bronz,05/08/1988,NULL
11361,Frédérique Broos,22/01/1970,NULL
11362,Gianni Cardillo,13/03/1979,NULL
11363,Herra Agus Budiwidodo,26/07/1984,NULL
11364,Celeste Marie Davis,09/06/1981,NULL
11365,Casey Dodd,07/10/1975,NULL
11366,Carlo Ferrante,18/02/1979,NULL
11367,Ajit Arora,24/07/1981,NULL
11368,Franky G,02/06/1965,NULL
11369,Aleyda Gallardo,08/11/1987,NULL
11370,Rhett Giles,05/10/1973,NULL
11371,Jan Gintberg,16/02/1963,NULL
11372,Linn Gottfridsson,21/09/1983,NULL
11373,Briar Grace Smith,25/07/1976,NULL
11374,Rasmus Heisterberg,16/04/1974,NULL
11375,Ayça Çeçen,25/11/1974,NULL
11376,Siddharth Mishra,17/12/1987,NULL
11377,Hakim Brahimi,18/07/1988,NULL
11378,Stana Katic,02/11/1978,NULL
11379,David Katznelson,19/03/1981,NULL
11380,Ainun Ridho,23/01/1977,NULL
11381,Arief Wibhisono,05/01/1973,NULL
11382,Grace Tie,03/07/1976,NULL
11383,Eko Tralala,10/08/1979,NULL
11384,Metty Endel,20/01/1975,NULL
11385,Haikal Damara,13/12/1981,NULL
11386,Jarby McCoy,21/10/1977,NULL
11387,Sigfrid Monleón,15/06/1964,NULL
11388,Spartak Pecani,21/06/1952,NULL
11389,Polo Ravales,05/12/1982,NULL
11390,Antara Rao,06/10/1968,NULL
11391,Jared Rivet,25/02/1975,NULL
11392,John F. Schaffer,26/01/1969,NULL
11393,Baode,26/04/1985,NULL
11394,Semih Tareen,23/02/1976,NULL
11395,Els Voorspoels,02/12/1981,NULL
11396,Devin Witt,12/06/1994,NULL
11397,Mars Maasai,15/05/1974,NULL
11398,Mateusz Grodecki,26/07/1987,NULL
11399,Freddy Bojórquez,07/01/1978,NULL
11400,Mona C. Brinkmann,17/10/1983,NULL
11401,Adina Nadir,03/12/1970,NULL
11402,Johnny Pacar,11/07/1982,NULL
11403,Bart Shattuck,24/07/1957,NULL
11404,Rick Shipley,09/11/1978,NULL
11405,Yan Tsapnik,26/08/1968,NULL
11406,Isabel Abreu,03/11/1978,NULL
11407,Iris Berry,01/05/1980,NULL
11408,Sheng Wang,09/05/1986,NULL
11409,Yun Xing,06/03/1965,NULL
11410,Breaker,14/12/1975,NULL
11411,Tony Fan,17/10/1975,NULL
11412,Gisbert Heuer,07/08/1981,NULL
11413,Marc Langlois,08/12/1981,NULL
11414,Geoffrey Short,22/05/1974,NULL
11415,Paulo Perez,28/06/1979,NULL
11416,Óscar Araujo,10/02/1981,NULL
11417,John Swihart,05/07/1972,NULL
11418,Jorge Zima,01/07/1960,NULL
11419,Julien Favre,27/06/1977,NULL
11420,Federico Durán,15/01/1976,NULL
11421,Suzanne Lyons,07/01/1976,NULL
11422,James W. Thompson Jr.,02/05/1963,NULL
11423,Yuki Kitagawa,22/09/1981,NULL
11424,M.J. Bassett,02/09/1968,NULL
11425,Mattia Betti,24/09/1982,NULL
11426,Jerry Gracio,10/12/1979,NULL
11427,Luca D'Urzo,23/05/1974,NULL
11428,Raynen O'Keefe,18/06/1984,NULL
11429,Priscilla Dubas,06/04/1972,NULL
11430,Henry T. Davis,02/02/1981,NULL
11431,Stefano Calvagna,04/04/1970,NULL
11432,Abu Aleeha,02/10/1984,NULL
11433,Ali Allahditta,09/07/1979,NULL
11434,Noaz Deshe,20/03/1977,NULL
11435,Uwe Fahrenkrog-Petersen,22/02/1960,NULL
11436,Lateef Adedimeji,14/02/1981,NULL
11437,Cong Wang,05/10/1976,NULL
11438,Sorcha Herlihy,14/10/1979,NULL
11439,Gabriele Braschi,06/11/1974,NULL
11440,Xuan Phuc,24/12/1980,NULL
11441,Rie Kugimiya,28/03/1979,NULL
11442,Asep Kusdinar,12/04/1979,NULL
11443,Matt Sampere,14/05/1983,NULL
11444,Bessy Malfa,19/12/1981,NULL
11445,Martin Matiásek,12/06/1983,NULL
11446,Sun-Dong Yoo,08/04/1980,NULL
11447,Ashish Bhatia,27/07/1974,NULL
11448,Mitsuhiro Mihara,01/07/1964,NULL
11449,Martinique Paratore,17/12/1986,NULL
11450,María Arjona,01/09/1980,NULL
11451,Mónica Fernández,25/01/1974,NULL
11452,Andrea Balbontín,07/04/1981,NULL
11453,Rubén González,17/06/1977,NULL
11454,Abe Samuel,26/12/1975,NULL
11455,Jonah Jackson,23/10/1978,NULL
11456,Tolani Shittu,16/10/1974,NULL
11457,Sophia Haoues,04/04/1988,NULL
11458,Emre Saritunalilar,09/01/1985,NULL
11459,Eray Uygur,10/04/1983,NULL
11460,Sara Lopez,15/07/1971,NULL
11461,Nirut Sirichanya,19/08/1981,NULL
11462,Kerry Skinner,21/09/1977,NULL
11463,Dawson Bowie,18/02/1973,NULL
11464,Anna Buleeva,08/01/1977,NULL
11465,Giulia Di Gianpasquale,28/07/1977,NULL
11466,Lara Gaetti,06/02/1982,NULL
11467,Gaetano Bocci,01/05/1986,NULL
11468,Lucia Argut,11/07/1975,NULL
11469,Addison Charles,08/11/1975,NULL
11470,Steve Willaert,19/03/1982,NULL
11471,Brian Zemrak,19/07/1982,NULL
11472,Rob Diamond,01/08/1985,NULL
11473,Gargi Swami,24/08/1981,NULL
11474,Swapnil Tiwari,02/11/1980,NULL
11475,Derby Frankson,14/07/1976,NULL
11476,Media Hashemi,27/01/1982,NULL
11477,Anthony Toma,26/01/1980,NULL
11478,James Krisel,18/06/1978,NULL
11479,Poema Oleas Mekhitarian,23/10/1970,NULL
11480,Karina Piliguian,13/12/1979,NULL
11481,Menua Minasian,27/09/1978,NULL
11482,Heather Stewart,07/01/1984,NULL
11483,Constantinescu Narcis,03/10/1971,NULL
11484,Ovidiu Roteliuc,09/10/1986,NULL
11485,Bogdan Patruica,03/12/1981,NULL
11486,Keith C. Moore,05/06/1981,NULL
11487,Rafael Conde,26/06/1962,NULL
11488,Emiliano Sued,05/11/1980,NULL
11489,Barbara Oliver,01/03/1980,NULL
11490,Lucas Docco,05/01/1981,NULL
11491,Jirí Tucek,01/06/1994,NULL
11492,Thouna Kanika,02/07/1980,NULL
11493,Jessica Landry,06/10/1979,NULL
11494,Sheel Kalia,07/08/1986,NULL
11495,Mon Lam,03/07/1974,NULL
11496,Katarzyna Przado,19/05/1976,NULL
11497,Lorena Steele,07/06/1978,NULL
11498,Sidney Matthews,22/06/1981,NULL
11499,Leif Bristow,11/02/1988,NULL
11500,Khoa Do,13/01/1979,NULL
11501,Gattlin Griffith,20/10/1998,NULL
11502,Clément Périn,10/12/1981,NULL
11503,Leandra Grgic,24/09/1969,NULL
11504,Lorena Grgic,20/08/1983,NULL
11505,Knoxx,28/04/1984,NULL
11506,Stan Berg,19/10/1974,NULL
11507,Bilguun Badamsed,20/05/1980,NULL
11508,Ryan Blatto,26/08/1983,NULL
11509,Michael Jungfleisch,04/04/1967,NULL
11510,Younuts,25/01/1978,NULL
11511,Joseph Adams,23/11/1983,NULL
11512,Tony Bamforth,20/10/1980,NULL
11513,Kimmo Moyyky,25/05/1989,NULL
11514,Paige Kennedy,20/10/1986,NULL
11515,Conor Gibson,24/09/1984,NULL
11516,Matt Lieberman,19/06/1980,NULL
11517,Francis Sasseville,27/02/1965,NULL
11518,Marte Amezcua,05/06/1978,NULL
11519,David Amezcua,26/12/1980,NULL
11520,Luciano Castrillos,04/10/1977,NULL
11521,Faisal Alshehri,14/07/1988,NULL
11522,Pedro Perazzo,18/06/1985,NULL
11523,Antoinette Peskoff,02/02/1974,NULL
11524,Juan Luis de Filpo,11/07/1980,NULL
11525,Raffaello Gaimari,24/04/1979,NULL
11526,Joshua Nelson,01/01/1981,NULL
11527,Kevin Torres,20/07/1983,NULL
11528,Spanky Dustin Ward,03/11/1973,NULL
11529,Sam Freissler,21/11/1986,NULL
11530,Yasemen Zorlu,09/12/1984,NULL
11531,Adeniyi Adeniji,15/09/1988,NULL
11532,Pablo Barros,01/01/1982,NULL
11533,Elvis Duke,04/11/1985,NULL
11534,Jiajun Chen,19/11/1981,NULL
11535,Max Harwood,09/05/1997,NULL
11536,Amy Huberman,15/05/1982,NULL
11537,Sioned Jones,03/03/1980,NULL
11538,Ava Torres,28/11/1986,NULL
11539,Chad Keith,12/05/1979,NULL
11540,Alexander Funk,01/12/1975,NULL
11541,Mitchell Welch,12/03/1982,NULL
11542,Martin Maurer,21/04/1968,NULL
11543,Alyla Browne,21/01/1982,NULL
11544,Rabby Bray,14/06/1978,NULL
11545,Kovai Gurumoorthy,07/05/1977,NULL
11546,Allene Quincy,17/12/1981,NULL
11547,Gokhan Gunes,11/01/1981,NULL
11548,Dhruv Sachdev,12/05/1978,NULL
11549,Varun Narula,03/06/1980,NULL
11550,Francisco Guerrero,10/11/1942,NULL
11551,Ronnie Kirk,06/08/1984,NULL
11552,Andy Jenkins,25/02/1970,06/08/2019 0:00
11553,Indra Suryadi,20/05/1981,NULL
11554,Axel Adelöw,02/06/1988,NULL
11555,Vincent Overath,12/11/1978,NULL
11556,Hiroiki Ariyoshi,11/07/1974,NULL
11557,Marc Berlin,04/05/1978,NULL
11558,Frank Bonsangue,08/09/1956,NULL
11559,Jean-Denis Buré,13/11/1974,NULL
11560,Irie Divine,17/09/1993,NULL
11561,Knotty Peach,19/01/1986,NULL
11562,Mato L. Hicks,24/07/1981,NULL
11563,Gustavo Alex Giannini,03/06/1968,NULL
11564,Naser Molavi Vardanjani,13/01/1985,NULL
11565,James Cox,26/08/1980,NULL
11566,Pak Hung Chim,17/10/1982,NULL
11567,Eric Jehelmann,22/08/1970,NULL
11568,Mamdouh Saba,17/12/1986,NULL
11569,Toc Tien,13/08/1981,NULL
11570,Tonja Brown,26/02/1969,NULL
11571,Hyunshim Jeong,22/07/1971,NULL
11572,Somer Jill,12/05/1978,NULL
11573,Hyejin Kim,28/12/1979,NULL
11574,Juanjo Molina,22/05/1985,NULL
11575,Hiromichi Nakamoto,01/06/1975,NULL
11576,Terrence Wong,28/05/1980,NULL
11577,Eoghan O'Brien,15/06/1980,NULL
11578,Iris Otten,06/01/1990,NULL
11579,Dustan j. Hlady,26/12/1975,NULL
11580,Daven Raghavan,28/08/1973,NULL
11581,R.J. Reed,17/08/1977,NULL
11582,Dega Lazare,26/11/1973,NULL
11583,Artykpai Suyundukov,12/09/1979,NULL
11584,Salvador Valverde Freire,03/05/1981,NULL
11585,Biju Viswanath,21/12/1980,NULL
11586,Greg Baglia,23/09/1963,NULL
11587,Yashodhan Kelkar,18/09/1988,NULL
11588,Andrey Ivanov,05/07/1980,NULL
11589,Aleksandra Górska,18/12/1939,NULL
11590,Sandra Kuhn,07/10/1984,NULL
11591,Simple Simon,01/01/1977,NULL
11592,Misti Barnes,26/05/1988,NULL
11593,Lyra Irene Gross,02/07/1975,NULL
11594,Mile Cvijovic,19/08/1977,NULL
11595,Aaron J. Goldstein,01/10/1975,NULL
11596,Gleb Dragayetsev,15/03/1983,NULL
11597,P.J. Abrahams,06/06/1970,NULL
11598,Sarita Christensen,08/10/1975,NULL
11599,Mike Macari,28/01/1975,NULL
11600,Xiao Li Renyi,01/02/1976,NULL
11601,Chen Lin,02/12/1976,NULL
11602,Luo Ping,11/12/1973,NULL
11603,Wu Tong,25/08/1984,NULL
11604,Kat Wood,28/09/1981,NULL
11605,Adrian Gatta Grant,01/11/1976,NULL
11606,Rafat Abbas Ali,27/02/1980,NULL
11607,Kai Havertz,19/03/1976,NULL
11608,Michael Messner,27/10/1978,NULL
11609,John Wolk,23/04/1986,NULL
11610,Marc Brown,14/03/1983,NULL
11611,Isbek Abilmazhinov,21/01/1980,NULL
11612,Leland Whitty,11/03/1982,NULL
11613,Kevin Foster,26/04/1988,NULL
11614,Ferhat Bakir,07/04/1941,26/07/2013 0:00
11615,Maurizio Battista,21/03/1957,NULL
11616,Mariela Martínez Gómez,15/10/1984,NULL
11617,Ángel Tomasis,21/09/1985,NULL
11618,Pepe Gros,24/02/1982,NULL
11619,Carmen Cenko,25/08/1981,NULL
11620,Beecher Cotton,16/07/1982,NULL
11621,Semra Dinçer,02/07/1965,02/01/2021 0:00
11622,Elize du Toit,06/03/1980,NULL
11623,Gwai Lou,27/12/1983,NULL
11624,Anthony Jones Nestoras,20/09/1975,NULL
11625,Zhanna Epple,26/08/1964,NULL
11626,Richard Asante,02/07/1969,NULL
11627,Trish Goff,27/11/1976,NULL
11628,Bruno Bitenieks,12/08/1990,NULL
11629,Yali Huang,25/06/1979,NULL
11630,Gregory D. Widmer,16/06/1978,NULL
11631,Isaiah McFadden,27/03/1983,NULL
11632,Lars Jessen,16/10/1969,NULL
11633,Philippe Katerine,12/08/1968,NULL
11634,Jimmy Lagnefors,04/09/1979,NULL
11635,Adam Locke-Norton,24/05/1992,NULL
11636,Aleksandar Babic,20/08/1972,NULL
11637,Bodine Boling,09/10/1982,NULL
11638,Michal Kepinski,12/11/1977,NULL
11639,Richard Do,10/08/1980,NULL
11640,Young Soo Do,03/08/1982,NULL
11641,Dimiter Drandarov,15/11/1980,NULL
11642,Diana Drandarova,06/01/1977,NULL
11643,Corey Burton,11/01/1976,NULL
11644,Dimiter Dimbarev,27/03/1983,NULL
11645,Jeffrey Archer,15/12/1984,NULL
11646,Peter J. Scalettar,20/11/1977,NULL
11647,Jay Van Hoy,11/09/1979,NULL
11648,Paula Llera,27/11/1983,NULL
11649,Sara Mateos,21/07/1983,NULL
11650,Hans-Jochen Wagner,20/02/1968,NULL
11651,Bart Westerlaken,15/09/1977,NULL
11652,Moise Amadou,16/10/1967,NULL
11653,Darrius Doe,05/10/1982,NULL
11654,Evon Black,24/02/1978,NULL
11655,Charles Chuck Bowie,07/05/1989,NULL
11656,Kojo Amissah,18/08/1997,NULL
11657,Rosina Garcia,07/02/1984,NULL
11658,Tyresha Collins,25/11/1982,NULL
11659,Jason Antal,20/06/1984,NULL
11660,Juwan Blackwell,20/01/1979,NULL
11661,Silva Cusin,24/05/1957,NULL
11662,Silvia Bastet,11/11/1979,NULL
11663,Flannery Miles,04/03/1976,NULL
11664,Jan Henrik Stahlberg,08/10/1970,NULL
11665,Elizabeth Aburto,22/08/1984,NULL
11666,Casey B. Dolan,23/12/1977,NULL
11667,Kyôko Hayami,24/01/1980,NULL
11668,Hamka Winovan,11/01/1983,NULL
11669,Lionil Hendrik,10/08/1986,NULL
11670,Inez Fahri,07/03/1979,NULL
11671,Nani Yudi,03/09/1968,NULL
11672,Anantyo Mardiko,22/05/1982,NULL
11673,Inov Winovan,12/12/1976,NULL
11674,Adrian Nugroho,27/05/1977,NULL
11675,Uju Okoli,09/10/1982,NULL
11676,Vera C. Uzokwe,03/05/1982,NULL
11677,Chidimma Lastborn,12/04/1978,NULL
11678,Kevin Munroe,03/06/1986,NULL
11679,Vik,07/12/1974,NULL
11680,Sanjib Ghosh,06/12/1977,NULL
11681,Dalton Craft,18/11/1980,NULL
11682,Audrey Billups,17/03/1977,NULL
11683,Amber Steigelfest,16/09/1974,NULL
11684,Annie Lukowski,21/04/1985,NULL
11685,Rachel Bell-White,14/09/1981,NULL
11686,Vladimir Bukharov,25/12/1982,NULL
11687,Kumar Dongare,13/02/1976,NULL
11688,Sebastian Blendl,03/03/1982,NULL
11689,Adriana Lorenzón,24/07/1978,NULL
11690,Naby Keita,15/10/1978,NULL
11691,Paolo Pandin,23/07/1978,NULL
11692,Eva Gray,11/07/1970,NULL
11693,Drew Wilson,18/07/1972,NULL
11694,Shane Devine,19/10/1990,NULL
11695,Josey Lee,23/05/1972,NULL
11696,Taylor Kirksey Sublett,11/10/1978,NULL
11697,Sam Sartin,19/11/1976,NULL
11698,Kendall Holder,23/12/1977,NULL
11699,Craig Wright,13/09/1985,NULL
11700,Denise Carrizo,14/11/1978,NULL
11701,Agustina Malale,04/03/1978,NULL
11702,Isabella Cilia,17/12/1978,NULL
11703,Clarissa Poff,09/08/1983,NULL
11704,Gary Miceli,26/02/1980,NULL
11705,Jack Carlisle,07/06/1974,NULL
11706,Ana Belén Camarero,23/05/1971,NULL
11707,Alma y Ada,15/03/1974,NULL
11708,Todd Cochran,18/05/1992,NULL
11709,Matheus Kerniski,23/04/1982,NULL
11710,Miriam Giovanelli,01/04/1989,NULL
11711,Darko Hajsek,14/02/1977,NULL
11712,Jason B. Ryan,16/04/1980,NULL
11713,Roni Jonah,15/08/1977,NULL
11714,Zhuocheng Wang,07/11/1973,NULL
11715,Umer Aalam,15/08/1977,NULL
11716,Simon Kirke,02/01/1949,NULL
11717,Ihab El Siblani,07/10/1977,NULL
11718,Lorelei Linklater,03/01/1994,NULL
11719,Macy Collins,11/01/1979,NULL
11720,Vincent R. Nebrida,24/12/1973,NULL
11721,Nadah El Shazly,15/03/1990,NULL
11722,Salah Fahmi,18/07/1984,NULL
11723,Salli Saffioti,09/09/1980,NULL
11724,Amanda Seyfried,17/11/1985,NULL
11725,J.D. Smyth,22/03/1970,NULL
11726,Darlington Kelechi,11/12/1976,NULL
11727,Yuri Stupel,26/03/1984,NULL
11728,Matthew Twining,04/12/1980,NULL
11729,Ana María Camacho,01/02/1976,NULL
11730,Gustave Kervern,05/10/1962,NULL
11731,Sunay Özgür,25/08/1968,NULL
11732,Matt Kaplan,28/02/1981,NULL
11733,Gertrude Louise,14/11/1979,NULL
11734,Gregory Gudgeon,03/01/1984,NULL
11735,Gerry Katzman,12/08/1984,NULL
11736,Alice McConnell,03/08/1975,NULL
11737,Hanna M. Issa,02/10/1978,NULL
11738,Paco Saldaña,02/01/1982,NULL
11739,Julia Dietze,11/04/1981,NULL
11740,Sarah S. Fisher,15/09/1975,NULL
11741,Sarah Stusek,06/08/1986,NULL
11742,Maui Taylor,11/07/1983,NULL
11743,Onadio Leonardo,13/10/1981,NULL
11744,Óscar Durán,19/10/1981,NULL
11745,Scott Helland,19/10/1977,NULL
11746,Eliot Houser,20/09/1976,NULL
11747,Edwin Wendler,22/12/1984,NULL
11748,Christopher Gotschall,01/02/1972,NULL
11749,Murugan Govindhasamy,26/03/1976,NULL
11750,Joshua Hess,11/10/1975,NULL
11751,Grégoire Blanc,23/05/1978,NULL
11752,Aaron Ruell,02/10/1976,NULL
11753,Mikhail Rosentsveig,24/09/1974,NULL
11754,Wandee Bun,13/03/1980,NULL
11755,Med Azur,07/03/1975,NULL
11756,Ramon Abdeshou,24/02/1975,NULL
11757,Vlad Stomping,12/01/1986,NULL
11758,Jack James,25/07/1974,NULL
11759,Caleb Lisitsin,26/01/1973,NULL
11760,Nicholas Lisitsin,05/10/1972,NULL
11761,Adam Corey,15/07/1981,NULL
11762,Mohamed Amzaouri,21/12/1974,NULL
11763,Mostapha Chaabi,15/12/1976,NULL
11764,Hugh McLean,25/04/1954,24/10/2013 0:00
11765,Tony Sommers,14/02/1984,NULL
11766,Abdkrim Djbli,03/02/1982,NULL
11767,Chakib Boulaiche,09/11/1981,NULL
11768,Erramdani Abdilah,16/06/1979,NULL
11769,Benjamin Lisitsin,28/11/1988,NULL
11770,Richard Cooper,28/05/1977,NULL
11771,Gary Wheeler,20/05/1980,NULL
11772,Fred Andrews,08/07/1975,NULL
11773,Rob Aitro,22/06/1978,NULL
11774,Jon Artigo,16/09/1971,NULL
11775,Karin Bertling,03/11/1937,NULL
11776,Colette Bothof,03/07/1962,NULL
11777,Helmut Breuer,06/10/1977,NULL
11778,Chris DeVault,15/09/1985,NULL
11779,Deyan Donkov,25/04/1975,NULL
11780,Rebecca Drysdale,16/06/1986,NULL
11781,Catherine O'Reilly,11/09/1984,NULL
11782,Dmitry Benevolensky,14/01/1985,NULL
11783,Robbie Lopez,16/01/1988,NULL
11784,Riccardo Bertini,01/02/1979,NULL
11785,Jesse D. Ikeman,22/01/1979,NULL
11786,Alexander Angliss-Wilson,18/12/1981,NULL
11787,Hajar Boulayoun,19/07/1977,NULL
11788,Paul Handley,16/04/1976,NULL
11789,Courtney Lessner,21/04/1971,NULL
11790,Milosz Cieslik,09/12/1978,NULL
11791,Karolina Piejko,15/03/1978,NULL
11792,Maksymilian Jurkiewicz,03/01/1978,NULL
11793,Karolina Kurcz,13/02/1969,NULL
11794,Romano Fasciati,19/07/1981,NULL
11795,James McCreadie,22/08/1982,NULL
11796,Bryce McLaughlin,16/11/1972,NULL
11797,Ross O'Hennessy,26/07/1982,NULL
11798,Oktay Ortabasi,24/01/1985,NULL
11799,Hunter Page-Lochard,11/12/1993,NULL
11800,Cristi Puiu,28/11/1967,NULL
11801,Mikel Salas,19/11/1971,NULL
11802,Rob Chiarappa,08/10/1978,NULL
11803,Hinnerk Schönemann,10/06/1974,NULL
11804,Tia Marrie,03/02/1981,NULL
11805,Wendell Lewis,27/07/1984,NULL
11806,Sahin Sisic,28/01/1979,NULL
11807,Lawrence Stringer,17/09/1980,NULL
11808,Ruhiyya Aliyeva,10/10/1981,NULL
11809,Mark Goldberg,20/07/1975,NULL
11810,Emily McEnroe,18/10/1991,NULL
11811,Amber Mykaels,01/07/1981,NULL
11812,Virginie Le Brun,14/03/1980,NULL
11813,Denzel Whitaker,05/04/1990,NULL
11814,Emre Altug,04/06/1970,NULL
11815,Aaron Bernard,20/01/1984,NULL
11816,Blessing Oke Akambe,16/04/1987,NULL
11817,Zachary Greer,23/09/1979,NULL
11818,Kent Harper,28/07/1984,NULL
11819,Irene Delos Angeles,01/07/1982,NULL
11820,Leizel Senarita,02/06/1989,NULL
11821,Bern Martinez,25/01/1970,NULL
11822,Sienna Miller,27/11/1981,NULL
11823,Suvendu Das,14/07/1992,NULL
11824,Marta Shkop,22/02/1973,NULL
11825,Courtney Kramer,24/11/1987,NULL
11826,Ian Dray,08/03/1976,NULL
11827,Kazunari Tanaka,09/04/1983,NULL
11828,Pete Moran,04/03/1986,NULL
11829,Otto M. Schwarz,24/01/1967,NULL
11830,Sherman Lau,20/09/1980,NULL
11831,Atul Sharma,27/04/1976,NULL
11832,Jason Surrell,15/03/1983,NULL
11833,David Cable,08/03/1978,NULL
11834,João Vancini,10/06/1981,NULL
11835,Sabri Abdulmonem,04/11/1974,NULL
11836,Jeff Maher,06/03/1978,NULL
11837,A'Ziah King,03/12/1988,NULL
11838,Shindy Huang,09/02/1986,NULL
11839,Michal Nowak,14/04/1983,NULL
11840,Zayyan Sakha,06/07/1980,NULL
11841,Kipp Feldt,08/04/1975,NULL
11842,Jason Byrne,22/11/1978,NULL
11843,Stephen Murphy,20/09/1977,NULL
11844,Charline Antunes,25/04/1978,NULL
11845,Himani Patel,21/06/1983,NULL
11846,Ken Rich,16/08/1979,NULL
11847,Kurt David Anderson,22/12/1977,NULL
11848,Eric Dreux,13/12/1977,NULL
11849,Skylar Lin,05/09/1980,NULL
11850,Egerton Ryerson Young,23/08/1980,NULL
11851,Matthias Weber,19/05/1978,NULL
11852,Hira Evren Isik,03/06/1975,NULL
11853,Araf Mehmet Gecgel,20/02/1978,NULL
11854,Esin Kaya,12/07/1974,NULL
11855,Elif Erkanli,21/09/1977,NULL
11856,Kostas Christias,26/10/1979,NULL
11857,John Bevilacqua,09/04/1974,NULL
11858,Nick Wood,17/08/1981,NULL
11859,Andrew Marfleet,25/07/1971,NULL
11860,Zhang Zhicheng,25/02/1981,NULL
11861,Yao Wang,07/09/1984,NULL
11862,Angelos Spyrakis,10/03/1978,NULL
11863,Jerónimo Buman,06/12/1973,NULL
11864,Sasha Agashkov,09/07/1982,NULL
11865,Luis B. Carranco,02/05/1970,NULL
11866,Camilo Cavalcante,12/07/1974,NULL
11867,Chang-kwon Choi,07/02/1982,NULL
11868,Tim Farmer,13/02/1982,NULL
11869,Andrew Davenport,26/08/1976,NULL
11870,Lisette de Jong,11/06/1980,NULL
11871,Stephen Israel,18/04/1981,NULL
11872,Gerti Drassl,21/02/1978,NULL
